datetime,elapsed_s,pressure_hpa
2000/01/01@00:45:10,8,975.54584
2000/01/01@00:45:11,9,975.5428
2000/01/01@00:45:12,10,975.5555
2000/01/01@00:45:13,11,975.582
2000/01/01@00:45:14,12,975.5871
2000/01/01@00:45:15,13,975.59232
2000/01/01@00:45:16,14,975.60832
