2000/01/02@12:54:27,43,0.000434782632
2000/01/02@12:54:27,43,0.000434782632
2000/01/02@12:54:28,44,0.0039130436
2000/01/02@12:54:29,45,0.01
2000/01/02@12:54:30,46,0.013913044
2000/01/02@12:54:32,48,0.018695652
2000/01/02@12:54:33,49,0.016956522
2000/01/02@12:54:34,50,0.0269565216
2000/01/02@12:54:35,51,0.024347826
2000/01/02@12:54:36,52,0.0269565216
2000/01/02@12:54:37,53,0.0269565216
2000/01/02@12:54:38,54,0.028695652
2000/01/02@12:54:39,55,0.038695652
2000/01/02@12:54:40,56,0.039130436
2000/01/02@12:54:41,57,0.042173916
2000/01/02@12:54:42,58,0.033913044
2000/01/02@12:54:43,59,0.037391304
2000/01/02@12:54:45,61,0.04695652
2000/01/02@12:54:46,62,0.048695652
2000/01/02@12:54:47,63,0.050869564
2000/01/02@12:54:48,64,0.052173912
2000/01/02@12:54:49,65,0.052173912
2000/01/02@12:54:50,66,0.039565216
2000/01/02@12:54:51,67,0.03347826
2000/01/02@12:54:52,68,0.03
2000/01/02@12:54:53,69,0.03
2000/01/02@12:54:54,70,0.02826087
2000/01/02@12:54:55,71,0.03
2000/01/02@12:54:56,72,0.026086956
2000/01/02@12:54:57,73,0.027391306
2000/01/02@12:54:59,75,0.0269565216
2000/01/02@12:55:00,76,0.032608696
2000/01/02@12:55:01,77,0.037826088
2000/01/02@12:55:02,78,0.04956522
2000/01/02@12:55:03,79,0.072608696
2000/01/02@12:55:04,80,0.07521739
2000/01/02@12:55:05,81,0.040869564
2000/01/02@12:55:06,82,0.10217391
2000/01/02@12:55:07,83,0.20608696
2000/01/02@12:55:08,84,0.20347826
