2000/01/01@05:05:50,8,3.2866878
2000/01/01@05:05:50,8,3.2866878
2000/01/01@05:05:51,9,3.2911878
2000/01/01@05:05:53,11,3.2926876
2000/01/01@05:05:54,12,3.2930628
2000/01/01@05:05:55,13,3.2911878
2000/01/01@05:05:56,14,3.2900626
2000/01/01@05:05:57,15,3.2891254
2000/01/01@05:05:58,16,3.288375
2000/01/01@05:05:59,17,3.2885628
2000/01/01@05:06:00,18,3.2868752
2000/01/01@05:06:01,19,3.2870626
2000/01/01@05:06:02,20,3.2863126
2000/01/01@05:06:03,21,3.2835002
2000/01/01@05:06:05,23,3.2820004
2000/01/01@05:06:06,24,3.2814378
2000/01/01@05:06:07,25,3.2818126
2000/01/01@05:06:08,26,3.2818126
2000/01/01@05:06:09,27,3.2820004
2000/01/01@05:06:10,28,3.2816252
2000/01/01@05:06:11,29,3.2818126
2000/01/01@05:06:12,30,3.28125
2000/01/01@05:06:13,31,3.2803126
2000/01/01@05:06:14,32,3.2803126
2000/01/01@05:06:15,33,3.2782502
2000/01/01@05:06:17,35,3.2765628
2000/01/01@05:06:18,36,3.2771252
2000/01/01@05:06:19,37,3.276188
2000/01/01@05:06:20,38,3.2763752
2000/01/01@05:06:21,39,3.2758126
2000/01/01@05:06:22,40,3.276
2000/01/01@05:06:23,41,3.2758126
2000/01/01@05:06:24,42,3.2756252
2000/01/01@05:06:25,43,3.2748752
2000/01/01@05:06:26,44,3.2750626
2000/01/01@05:06:27,45,3.2748752
2000/01/01@05:06:29,47,3.2748752
2000/01/01@05:06:30,48,3.2745002
2000/01/01@05:06:31,49,3.2743128
2000/01/01@05:06:32,50,3.2739376
2000/01/01@05:06:33,51,3.2743128
2000/01/01@05:06:34,52,3.273375
2000/01/01@05:06:35,53,3.2730002
2000/01/01@05:06:36,54,3.2722502
2000/01/01@05:06:37,55,3.2718752
2000/01/01@05:06:38,56,3.2718752
2000/01/01@05:06:39,57,3.2715
2000/01/01@05:06:41,59,3.2705626
2000/01/01@05:06:42,60,3.2698126
