2000/01/02@12:04:34,16,49.761196
2000/01/02@12:04:34,16,49.761196
2000/01/02@12:04:36,18,49.779508
2000/01/02@12:04:37,19,49.781032
2000/01/02@12:04:38,20,49.77035
2000/01/02@12:04:39,21,49.771876
2000/01/02@12:04:40,22,49.77493
2000/01/02@12:04:41,23,49.742884
2000/01/02@12:04:42,24,49.75662
2000/01/02@12:04:43,25,49.80392
2000/01/02@12:04:44,26,49.74899
2000/01/02@12:04:45,27,49.868008
2000/01/02@12:04:46,28,49.82986
2000/01/02@12:04:48,30,49.74441
2000/01/02@12:04:49,31,49.761196
2000/01/02@12:04:50,32,49.816128
2000/01/02@12:04:51,33,49.8863232
2000/01/02@12:04:52,34,50.060272
2000/01/02@12:04:53,35,49.87564
2000/01/02@12:04:54,36,49.820704
2000/01/02@12:04:55,37,49.797816
2000/01/02@12:04:56,38,49.70779
2000/01/02@12:05:17,59,38.188756
2000/01/02@12:05:18,60,38.056
2000/01/02@12:05:19,61,37.82864
2000/01/02@12:05:20,62,39.819944
2000/01/02@12:05:22,64,46.108184
2000/01/02@12:05:23,65,51.615164
2000/01/02@12:05:24,66,55.854124
2000/01/02@12:05:25,67,59.275196
2000/01/02@12:05:26,68,61.983672
2000/01/02@12:05:27,69,64.17792
2000/01/02@12:05:38,80,2.5162502
2000/01/02@12:05:39,81,2.5525
2000/01/02@12:05:41,82,2.5570002
2000/01/02@12:05:42,84,2.5235002
2000/01/02@12:05:43,85,2.457375
2000/01/02@12:05:44,86,2.4446252
2000/01/02@12:05:45,87,2.5542502
2000/01/02@12:05:46,88,2.5542502
2000/01/02@12:05:47,89,2.2331252
2000/01/02@12:05:48,90,2.2036252
2000/01/02@12:05:49,91,2.19875
2000/01/02@12:05:50,92,2.3981252
2000/01/02@12:05:51,93,2.39925
