2000/01/01@00:00:07,7,3.4383752
2000/01/01@00:00:07,7,3.4383752
2000/01/01@00:00:08,8,3.4336876
2000/01/01@00:00:09,9,3.42750032
2000/01/01@00:00:10,10,3.4170004
2000/01/01@00:00:11,11,3.408
2000/01/01@00:00:12,12,3.3984376
2000/01/01@00:00:14,14,3.39056268
2000/01/01@00:00:15,15,3.38475
2000/01/01@00:00:16,16,3.379125
2000/01/01@00:00:17,17,3.3746252
2000/01/01@00:00:18,18,3.36956268
2000/01/01@00:00:19,19,3.3661876
2000/01/01@00:00:20,20,3.363
2000/01/01@00:00:21,21,3.3600002
2000/01/01@00:00:22,22,3.3564376
2000/01/01@00:00:23,23,3.3536252
2000/01/01@00:00:24,24,3.3504376
2000/01/01@00:00:25,25,3.3485628
2000/01/01@00:00:26,26,3.3459378
2000/01/01@00:00:27,27,3.3438754
2000/01/01@00:00:29,29,3.3416252
2000/01/01@00:00:30,30,3.3393752
2000/01/01@00:00:31,31,3.3375
2000/01/01@00:00:32,32,3.3358126
2000/01/01@00:00:33,33,3.3346876
2000/01/01@00:00:34,34,3.3331876
2000/01/01@00:00:35,35,3.33225
2000/01/01@00:00:36,36,3.3311252
2000/01/01@00:00:37,37,3.33
2000/01/01@00:00:38,38,3.3294376
2000/01/01@00:00:39,39,3.3288752
2000/01/01@00:00:41,41,3.3275628
2000/01/01@00:00:42,42,3.326625
2000/01/01@00:00:43,43,3.3264376
2000/01/01@00:00:44,44,3.325688
2000/01/01@00:00:45,45,3.32475
2000/01/01@00:00:46,46,3.3240002
2000/01/01@00:00:47,47,3.3232504
2000/01/01@00:00:48,48,3.322875
2000/01/01@00:00:49,49,3.3211878
2000/01/01@00:00:50,50,3.320438
2000/01/01@00:00:51,51,3.3200626
2000/01/01@00:00:53,53,3.3191252
2000/01/01@00:00:54,54,3.3196874
2000/01/01@00:00:55,55,3.318375
2000/01/01@00:00:56,56,3.3170624
2000/01/01@00:00:57,57,3.3166876
2000/01/01@00:00:58,58,3.3157502
2000/01/01@00:00:59,59,3.315
2000/01/01@00:01:00,60,3.3148126
2000/01/01@00:01:01,61,3.31425
2000/01/01@00:01:02,62,3.3140626
2000/01/01@00:01:03,63,3.3135002
2000/01/01@00:01:05,65,3.3129378
2000/01/01@00:01:06,66,3.312375
2000/01/01@00:01:07,67,3.3120002
2000/01/01@00:01:08,68,3.3120002
2000/01/01@00:01:09,69,3.3108752
2000/01/01@00:01:10,70,3.3106878
2000/01/01@00:01:11,71,3.3103128
2000/01/01@00:01:12,72,3.309938
2000/01/01@00:01:13,73,3.3095628
2000/01/01@00:01:14,74,3.3093752
2000/01/01@00:01:15,75,3.309
2000/01/01@00:01:17,77,3.309
2000/01/01@00:01:18,78,3.3084376
2000/01/01@00:01:19,79,3.3082502
2000/01/01@00:01:20,80,3.3080628
2000/01/01@00:01:21,81,3.3078752
2000/01/01@00:01:22,82,3.3075004
2000/01/01@00:01:23,83,3.307125
2000/01/01@00:01:24,84,3.3069376
2000/01/01@00:01:25,85,3.3065624
2000/01/01@00:01:26,86,3.3067504
2000/01/01@00:01:27,87,3.3061876
2000/01/01@00:01:29,89,3.3061876
2000/01/01@00:01:30,90,3.3058126
2000/01/01@00:01:31,91,3.3056252
2000/01/01@00:01:32,92,3.3054378
2000/01/01@00:01:33,93,3.3048754
2000/01/01@00:01:34,94,3.3043128
2000/01/01@00:01:35,95,3.3041252
2000/01/01@00:01:36,96,3.3035626
2000/01/01@00:01:37,97,3.303375
2000/01/01@00:01:38,98,3.3030002
2000/01/01@00:01:39,99,3.3030002
2000/01/01@00:01:41,101,3.3030002
