datetime,elapsed_s,pressure_hpa
2026/08/01@02:55:36,7,1008.9158
2026/08/01@02:55:37,8,1008.8613
2026/08/01@02:55:38,9,1008.8988
2026/08/01@02:55:39,10,1008.88492
2026/08/01@02:55:40,11,1008.8657
2026/08/01@02:55:41,12,1008.9031
2026/08/01@02:55:42,13,1008.88948
2026/08/01@02:55:43,14,1008.89348
2026/08/01@02:55:44,15,1008.9091
2026/08/01@02:55:45,16,1008.8932
2026/08/01@02:55:47,18,1008.9023
2026/08/01@02:55:48,19,1008.8856
2026/08/01@02:55:49,20,1008.891
2026/08/01@02:55:50,21,1008.90264
