2000/01/01@00:06:54,12,0.026855468,0.013061523,1.0267944,-1.221374,1.2061069,-0.061068704
2000/01/01@00:06:54,12,0.026855468,0.013061523,1.0267944,-1.221374,1.2061069,-0.061068704
2000/01/01@00:06:55,13,0.0269775384,0.013183594,1.0307617,-1.2061069,1.1908396,-0.053435112
2000/01/01@00:06:56,14,0.025512696,0.013793945,1.0302734,-1.1755725,1.1068702,-0.099236648
2000/01/01@00:06:58,16,0.027160644,0.011230469,1.0281372,-1.2366412,1.1450381,-0.061068704
2000/01/01@00:06:59,17,0.02746582,0.010986328,1.0261841,-1.1908396,1.2137405,-0.022900764
2000/01/01@00:07:00,18,0.027832032,0.007873535,1.0189209,5.7251908,-3.908397,-3.206107
