2000-01-01 06:16:54,9,0.0
2000-01-01 06:16:54,9,0.0
2000-01-01 06:16:56,10,0.0
2000-01-01 06:16:57,12,0.0
2000-01-01 06:16:58,13,0.0
2000-01-01 06:16:59,14,0.0
2000-01-01 06:17:00,15,0.0
2000-01-01 06:17:01,16,0.0
2000-01-01 06:17:02,17,0.0
2000-01-01 06:17:03,18,0.0
2000-01-01 06:17:04,19,0.0
2000-01-01 06:17:05,20,0.0
2000-01-01 06:17:06,21,0.0
2000-01-01 06:17:07,22,0.0
2000-01-01 06:17:08,23,0.0
2000-01-01 06:17:09,24,0.0
2000-01-01 06:17:10,25,0.0
2000-01-01 06:17:12,27,0.0
2000-01-01 06:17:13,28,0.0
2000-01-01 06:17:14,29,0.0
2000-01-01 06:17:15,30,0.0
2000-01-01 06:17:16,31,0.0
2000-01-01 06:17:17,32,0.0
2000-01-01 06:17:18,33,0.0
2000-01-01 06:17:19,34,0.0
2000-01-01 06:17:20,35,0.0
2000-01-01 06:17:21,36,0.0
2000-01-01 06:17:22,37,0.0
2000-01-01 06:17:23,38,0.0
2000-01-01 06:17:24,39,0.0
2000-01-01 06:17:25,40,0.0
2000-01-01 06:17:26,41,0.0
2000-01-01 06:17:28,43,0.0
2000-01-01 06:17:29,44,0.0
2000-01-01 06:17:30,45,0.0
2000-01-01 06:17:31,46,0.0
2000-01-01 06:17:32,47,0.0
2000-01-01 06:17:33,48,0.0
2000-01-01 06:17:34,49,0.0
2000-01-01 06:17:35,50,0.0
2000-01-01 06:17:36,51,0.0
2000-01-01 06:17:37,52,0.0
2000-01-01 06:17:38,53,0.0
2000-01-01 06:17:39,54,0.0
2000-01-01 06:17:40,55,0.0
2000-01-01 06:17:41,56,0.0
2000-01-01 06:17:43,58,0.0
2000-01-01 06:17:44,59,0.0
2000-01-01 06:17:45,60,0.0
2000-01-01 06:17:46,61,0.0
2000-01-01 06:17:47,62,0.0
2000-01-01 06:17:48,63,0.0
2000-01-01 06:17:49,64,0.0
2000-01-01 06:17:50,65,0.0
2000-01-01 06:17:51,66,0.0
2000-01-01 06:17:52,67,0.0
2000-01-01 06:17:53,68,0.0
2000-01-01 06:17:54,69,0.0
2000-01-01 06:17:55,70,0.0
2000-01-01 06:17:56,71,0.0
2000-01-01 06:17:57,72,0.0
2000-01-01 06:17:59,74,0.0
2000-01-01 06:18:00,75,0.0
2000-01-01 06:18:01,76,0.0
2000-01-01 06:18:02,77,0.0
2000-01-01 06:18:03,78,0.0
2000-01-01 06:18:04,79,0.0
2000-01-01 06:18:05,80,0.0
2000-01-01 06:18:06,81,0.0
2000-01-01 06:18:07,82,0.0
2000-01-01 06:18:08,83,0.0
2000-01-01 06:18:09,84,0.0
2000-01-01 06:18:10,85,0.0
2000-01-01 06:18:11,86,0.0
2000-01-01 06:18:12,87,0.0
2000-01-01 06:18:14,89,0.0
2000-01-01 06:18:15,90,0.0
2000-01-01 06:18:16,91,0.0
2000-01-01 06:18:17,92,0.0
2000-01-01 06:18:18,93,0.0
2000-01-01 06:18:19,94,0.0
2000-01-01 06:18:20,95,0.0
2000-01-01 06:18:21,96,0.0
2000-01-01 06:18:22,97,0.0
2000-01-01 06:18:23,98,0.0
2000-01-01 06:18:24,99,0.0
2000-01-01 06:18:25,100,0.0
