-11.393443,108.53425,52.503204
-26.584702,71.721464,-92.84465
72.15847,93.30138,-104.70978
-47.47268,47.60274,-76.82672
37.97814,8.251142,-56.062744
36.079236,60.296808,52.503204
9.494535,0.6347032,-56.062744
60.76503,14.598174,-115.3884
36.079236,-29.83105,-137.93214
75.95628,-84.41553,-64.36833
55.06831,-24.753426,-56.062744
-53.169404,-27.292238,-24.02689
-24.685792,-94.57078,-3.2629108
60.76503,-5.712329,9.195477
11.393443,-34.908676,51.909948
62.663936,56.488588,-68.521128
37.97814,126.30594,-98.18396
182.295084,69.18265,-126.66027
39.877052,114.88128,-130.2198
115.833336,32.369864,-135.55912
18.98907,164.38814,-60.2155368
39.877052,69.18265,-60.808796
96.84427,118.6895,-159.88263
-51.270492,62.835616,-107.67606
75.95628,14.598174,-112.42211
96.84427,108.53425,-69.11439
100.64208,92.03197,-86.91208
55.06831,149.15526,-120.134452
77.855192,109.80366,-149.79727
-11.393443,137.7306,-95.81093
93.046456,116.15069,-164.6287
68.36066,39.9863,-81.57278
75.95628,109.80366,-115.98165
60.76503,78.0685,-118.354668
39.877052,51.41096,-60.808796
26.584702,99.64841,-77.419976
117.73225,109.80366,-136.15238
89.248632,95.84019,-69.11439
91.147544,26.022832,-117.76142
68.36066,78.0685,-101.74349
43.674864,53.94977,-74.4537
17.090164,15.86758,-53.09646
60.76503,85.68494,-82.759288
87.34973,-22.2146132,-117.76142
91.147544,-1.90410968,-86.91208
70.25957,109.80366,-95.81093
106.338808,41.25571,-120.72771
113.93443,36.178084,-73.26718
89.248632,133.92238,-69.11439
3.7978144,-32.369864,-145.05122
96.84427,62.835616,-102.93001
47.47268,65.37443,-69.11439
0.0,24.753426,-52.503204
49.371584,28.561646,-85.13231
125.32787,51.41096,-85.13231
132.92351,37.44749,-82.759288
66.461752,52.680368,-110.64234
11.393443,62.835616,-86.318824
106.338808,132.65297,-65.55485
-1.8989072,55.21918,-94.03116
47.47268,79.337908,-102.336752
36.079236,70.45206,-58.43577
34.18033,69.18265,-69.70764
62.663936,69.18265,-74.4537
134.8224,70.45206,-96.9974464
74.05738,112.34247,-54.282976
115.833336,41.25571,-95.81093
39.877052,41.25571,-85.13231
89.248632,38.716896,-88.69185
55.06831,13.328768,-108.26932
-39.877052,29.83105,-69.11439
110.13662,8.251142,-103.52326
30.382514,93.30138,-98.18396
17.090164,26.022832,-125.473752
142.41804,55.21918,-76.82672
74.05738,-19.6758,-77.419976
70.25957,13.328768,-50.130176
119.63115,98.379,-84.539052
51.270492,43.79452,-68.521128
20.88798,76.79909,-74.4537
45.573772,131.38356,-37.078532
49.371584,-4.4429224,-108.26932
-13.292351,33.63927,-83.9458
58.866124,66.64384,-83.9458
113.93443,75.529688,-81.57278
89.248632,79.337908,-123.693984
11.393443,42.525116,-98.18396
79.754104,88.22375,-131.99958
91.147544,71.721464,-65.55485
56.967216,111.07307,-76.82672
127.22678,89.49316,-28.179686
60.76503,70.45206,-99.96372
106.338808,67.913248,-102.93001
68.36066,144.07764,-120.134452
110.13662,32.369864,-139.71192
51.270492,0.6347032,-134.3726
87.34973,50.141556,-98.18396
151.91256,-32.369864,-91.658136
77.855192,121.22832,-105.89629
64.56284,70.45206,-99.96372
39.877052,15.86758,-97.5907
87.34973,64.10503,-94.62442
74.05738,65.37443,-104.70978
184.194,99.64841,-76.23347
121.53006,-6.981735,-76.23347
165.20492,71.721464,-133.1861
153.81148,39.9863,-109.45583
189.89072,5.712329,-128.44004
131.0246,80.60731,-143.27146
56.967216,104.72603,-97.5907
108.23771,51.41096,-123.693984
75.95628,31.100458,-137.93214
138.62022,93.30138,-94.03116
74.05738,46.333336,-123.693984
89.248632,56.488588,-107.0828
37.97814,71.721464,-79.199748
45.573772,39.9863,-92.25139
167.10384,97.1096,-107.0828
30.382514,45.063928,-126.06702
153.81148,52.680368,-101.74349
75.95628,72.99087,-141.49168
148.11476,123.76713,-127.84679
134.8224,8.251142,-142.08494
22.786886,22.2146132,-121.32096
129.12568,109.80366,-140.89842
79.754104,57.75799,-87.50534
100.64208,78.0685,-143.27146
43.674864,20.945206,-126.66027
123.42897,18.406394,-148.61076
172.80056,94.57078,-118.94794
89.248632,108.53425,-84.539052
108.23771,66.64384,-133.1861
182.295084,66.64384,-105.30303
85.45082,65.37443,-109.45583
72.15847,53.94977,-131.40632
125.32787,-57.75799,-143.86472
43.674864,13.328768,-103.52326
142.41804,85.68494,-138.5254
144.31694,81.87672,-105.30303
81.65301,60.296808,-101.74349
148.11476,83.14612,-101.74349
146.21585,105.99544,-99.96372
32.28142,13.328768,-145.05122
64.56284,47.60274,-141.49168
102.540984,86.95434,-107.0828
91.147544,113.61188,-107.67606
159.50821,93.30138,-152.1703
89.248632,60.296808,-86.318824
142.41804,38.716896,-169.968
93.046456,76.79909,-118.94794
148.11476,57.75799,-53.689716
125.32787,-17.136988,-86.91208
150.01367,-51.41096,-130.81306
106.338808,76.79909,-149.79727
53.169404,-5.712329,-183.01964
199.38526,53.94977,-74.4537
161.4071,75.529688,-152.1703
113.93443,27.292238,-99.96372
22.786886,-19.6758,-183.6129
102.540984,144.07764,-131.99958
81.65301,119.95891,-79.199748
176.59838,39.9863,-167.59497
93.046456,93.30138,-101.74349
169.00274,88.22375,-144.45796
205.081968,75.529688,-164.6287
131.0246,70.45206,-113.60863
49.371584,75.529688,-113.60863
129.12568,146.61644,-123.10073
134.8224,46.333336,-76.23347
91.147544,104.72603,-128.44004
142.41804,65.37443,-133.77934
81.65301,76.79909,-95.81093
72.15847,151.69408,-130.81306
151.91256,119.95891,-107.0828
85.45082,116.15069,-166.40846
191.78962,112.34247,-162.25566
191.78962,34.908676,-120.134452
117.73225,85.68494,-175.307316
136.72132,27.292238,-167.59497
142.41804,13.328768,-136.15238
102.540984,41.25571,-202.00384
115.833336,0.6347032,-143.86472
159.50821,71.721464,-149.79727
218.374332,74.26028,-120.72771
178.497268,-14.598174,-167.00171
142.41804,23.484018,-165.22194
142.41804,18.406394,-130.2198
153.81148,80.60731,-190.73198
110.13662,94.57078,-168.18824
127.22678,-39.9863,-169.968
121.53006,144.07764,-187.76568
225.96996,111.07307,-167.59497
222.17214,99.64841,-134.3726
129.12568,10.789955,-171.747768
201.28416,18.406394,-143.86472
155.71039,75.529688,-110.64234
132.92351,36.178084,-100.556984
187.9918,100.91781,-161.6624
129.12568,61.56621,-134.3726
45.573772,22.2146132,-196.66454
119.63115,33.63927,-114.795132
260.1503,-0.6347032,-181.239868
142.41804,34.908676,-146.23773
222.17214,85.68494,-181.239868
93.046456,9.520548,-144.45796
159.50821,55.21918,-187.76568
163.30602,118.6895,-135.55912
131.0246,-86.95434,-79.79301
224.07104,-55.21918,-142.08494
214.5765,10.789955,-214.46224
265.84702,-74.26028,-156.91635
167.10384,13.328768,-136.15238
98.74317,46.333336,-196.071292
148.11476,-5.712329,-152.1703
136.72132,-4.4429224,-159.28938
132.92351,-80.60731,-171.747768
146.21585,43.79452,-171.747768
184.194,20.945206,-193.105
235.4645,3.173516,-123.693984
119.63115,-0.6347032,-175.307316
225.96996,-59.0274,-162.84892
191.78962,-9.520548,-175.90056
142.41804,20.945206,-202.00384
258.25136,24.753426,-181.239868
231.666668,15.86758,-190.13872
193.68854,-97.1096,-184.799408
208.879792,65.37443,-201.4106
123.42897,-55.21918,-180.64662
182.295084,67.913248,-107.67606
184.194,-34.908676,-172.93428
224.07104,-10.789955,-184.799408
157.6093,60.296808,-177.08708
244.959024,56.488588,-196.071292
161.4071,-18.406394,-159.88263
142.41804,13.328768,-100.556984
159.50821,-65.37443,-123.693984
180.39618,-22.2146132,-89.878368
161.4071,18.406394,-82.16603
138.62022,-18.406394,-126.06702
218.374332,-9.520548,-131.40632
112.03552,-56.488588,-153.95008
174.69946,69.18265,-131.40632
138.62022,-38.716896,-147.42426
161.4071,-65.37443,-142.08494
110.13662,-51.41096,-162.84892
87.34973,-24.753426,-97.5907
165.20492,-8.251142,-133.77934
83.55192,-83.14612,-128.44004
110.13662,-39.9863,-149.79727
106.338808,-43.79452,-166.40846
